,heart_rate,tidal_volume_adjusted,cadence,step,activity,NN_interval,temperature_celcius,time,Activity
2670,59,951,0,62,0,35.71460233,16:07:57,computer (files comparison W: vs LL)
2671,60,951,0,62,0,35.71460233,16:07:58,computer (files comparison W: vs LL)
2672,59,951,0,62,0,35.73942069,16:07:59,computer (files comparison W: vs LL)
2673,59,951,0,62,0,35.71460233,16:08:00,computer (files comparison W: vs LL)
2674,60,951,0,62,0,35.73942069,16:08:01,computer (files comparison W: vs LL)
2675,59,951,0,62,0.015625,35.71460233,16:08:02,computer (files comparison W: vs LL)
2676,59,951,0,62,0,35.71460233,16:08:03,computer (files comparison W: vs LL)
2677,59,951,0,62,0,35.68979291,16:08:04,computer (files comparison W: vs LL)
2678,59,951,0,62,0,35.71460233,16:08:05,computer (files comparison W: vs LL)
2679,59,951,0,62,0,35.71460233,16:08:06,computer (files comparison W: vs LL)
2680,61,951,0,62,0.015625,35.71460233,16:08:07,computer (files comparison W: vs LL)
2681,62,951,0,62,0,35.73942069,16:08:08,computer (files comparison W: vs LL)
2682,61,829,0,62,0.015625,35.71460233,16:08:09,computer (files comparison W: vs LL)
2683,61,829,0,62,0,35.71460233,16:08:10,computer (files comparison W: vs LL)
2684,61,829,0,62,0,35.71460233,16:08:11,computer (files comparison W: vs LL)
2685,60,829,0,62,0,35.71460233,16:08:12,computer (files comparison W: vs LL)
2686,59,829,0,62,0,35.71460233,16:08:13,computer (files comparison W: vs LL)
2687,59,829,0,62,0,35.71460233,16:08:14,computer (files comparison W: vs LL)
2688,59,924,0,62,0.015625,35.68979291,16:08:15,computer (files comparison W: vs LL)
2689,59,924,0,62,0.01953125,35.71460233,16:08:16,computer (files comparison W: vs LL)
2690,58,924,0,62,0,35.71460233,16:08:17,computer (files comparison W: vs LL)
2691,59,924,0,62,0.015625,35.71460233,16:08:18,computer (files comparison W: vs LL)
2692,59,924,0,62,0.015625,35.68979291,16:08:19,computer (files comparison W: vs LL)
2693,59,924,0,62,0,35.71460233,16:08:20,computer (files comparison W: vs LL)
2694,59,924,0,62,0.015625,35.68979291,16:08:21,computer (files comparison W: vs LL)
2695,59,924,0,62,0,35.71460233,16:08:22,computer (files comparison W: vs LL)
2696,59,924,0,62,0.07421875,35.71460233,16:08:23,computer (files comparison W: vs LL)
2697,59,924,0,63,0.1484375,35.71460233,16:08:24,computer (files comparison W: vs LL)
2698,59,924,0,64,0.21875,35.68979291,16:08:25,computer (files comparison W: vs LL)
2699,59,1468,0,66,0.234375,35.66499242,16:08:26,computer (files comparison W: vs LL)
2700,61,1468,0,68,0.2265625,35.71460233,16:08:27,computer (files comparison W: vs LL)
2701,62,1468,0,69,0.234375,35.71460233,16:08:28,computer (files comparison W: vs LL)
2702,62,1468,0,69,0.17578125,35.71460233,16:08:29,computer (files comparison W: vs LL)
2703,62,1468,0,70,0.296875,35.71460233,16:08:30,computer (files comparison W: vs LL)
2704,62,1468,43,71,0.19921875,35.71460233,16:08:31,computer (files comparison W: vs LL)
2705,62,4174,70,71,0.046875,35.68979291,16:08:32,computer (files comparison W: vs LL)
2706,63,4174,65,71,0.0390625,35.73942069,16:08:33,computer (files comparison W: vs LL)
2707,63,4174,32,71,0.06640625,35.68979291,16:08:34,computer (files comparison W: vs LL)
2708,64,4174,0,71,0.05859375,35.71460233,16:08:35,computer (files comparison W: vs LL)
2709,64,4174,0,71,0.015625,35.68979291,16:08:36,computer (files comparison W: vs LL)
2710,64,4174,0,71,0.015625,35.71460233,16:08:37,computer (files comparison W: vs LL)
2711,65,4174,0,71,0.015625,35.71460233,16:08:38,computer (files comparison W: vs LL)
2712,66,4174,0,71,0.02734375,35.73942069,16:08:39,computer (files comparison W: vs LL)
2713,68,4174,0,71,0.0234375,35.68979291,16:08:40,computer (files comparison W: vs LL)
2714,70,4174,0,71,0.0234375,35.71460233,16:08:41,computer (files comparison W: vs LL)
2715,70,4174,0,71,0.078125,35.68979291,16:08:42,computer (files comparison W: vs LL)
2716,71,4174,0,71,0.0546875,35.68979291,16:08:43,computer (files comparison W: vs LL)
2717,71,4174,0,71,0.015625,35.71460233,16:08:44,computer (files comparison W: vs LL)
2718,71,4174,0,71,0,35.71460233,16:08:45,computer (files comparison W: vs LL)
2719,71,1659,0,71,0,35.71460233,16:08:46,computer (files comparison W: vs LL)
2720,70,1659,0,71,0,35.68979291,16:08:47,computer (files comparison W: vs LL)
2721,69,1659,0,71,0,35.68979291,16:08:48,computer (files comparison W: vs LL)
2722,68,1659,0,71,0,35.68979291,16:08:49,computer (files comparison W: vs LL)
2723,66,1659,0,71,0,35.68979291,16:08:50,computer (files comparison W: vs LL)
2724,63,1659,0,71,0.015625,35.68979291,16:08:51,computer (files comparison W: vs LL)
2725,63,1659,0,71,0,35.71460233,16:08:52,computer (files comparison W: vs LL)
2726,61,1155,0,71,0,35.68979291,16:08:53,computer (files comparison W: vs LL)
2727,59,1155,0,71,0,35.71460233,16:08:54,computer (files comparison W: vs LL)
2728,58,1155,0,71,0,35.71460233,16:08:55,computer (files comparison W: vs LL)
2729,58,1155,0,71,0.0390625,35.68979291,16:08:56,computer (files comparison W: vs LL)
2730,56,1155,0,71,0.015625,35.68979291,16:08:57,computer (files comparison W: vs LL)
2731,55,503,0,71,0,35.71460233,16:08:58,computer (files comparison W: vs LL)
2732,53,503,0,71,0,35.68979291,16:08:59,computer (files comparison W: vs LL)
2733,53,503,0,71,0,35.71460233,16:09:00,computer (files comparison W: vs LL)
2734,51,503,0,71,0,35.71460233,16:09:01,computer (files comparison W: vs LL)
2735,50,503,0,71,0,35.68979291,16:09:02,computer (files comparison W: vs LL)
2736,49,503,0,71,0,35.71460233,16:09:03,computer (files comparison W: vs LL)
2737,48,503,0,71,0,35.71460233,16:09:04,computer (files comparison W: vs LL)
2738,48,503,0,71,0,35.71460233,16:09:05,computer (files comparison W: vs LL)
2739,48,503,0,71,0,35.71460233,16:09:06,computer (files comparison W: vs LL)
2740,48,938,0,71,0,35.71460233,16:09:07,computer (files comparison W: vs LL)
2741,47,938,0,71,0,35.68979291,16:09:08,computer (files comparison W: vs LL)
2742,47,938,0,71,0,35.71460233,16:09:09,computer (files comparison W: vs LL)
2743,47,938,0,71,0,35.71460233,16:09:10,computer (files comparison W: vs LL)
2744,47,938,0,71,0,35.71460233,16:09:11,computer (files comparison W: vs LL)
2745,47,938,0,71,0,35.73942069,16:09:12,computer (files comparison W: vs LL)
2746,47,938,0,71,0,35.71460233,16:09:13,computer (files comparison W: vs LL)
2747,48,775,0,71,0,35.71460233,16:09:14,computer (files comparison W: vs LL)
2748,48,775,0,71,0,35.68979291,16:09:15,computer (files comparison W: vs LL)
2749,47,775,0,71,0,35.71460233,16:09:16,computer (files comparison W: vs LL)
2750,47,775,0,71,0,35.73942069,16:09:17,computer (files comparison W: vs LL)
2751,47,775,0,71,0,35.73942069,16:09:18,computer (files comparison W: vs LL)
2752,48,543,0,71,0,35.73942069,16:09:19,computer (files comparison W: vs LL)
2753,48,543,0,71,0,35.71460233,16:09:20,computer (files comparison W: vs LL)
2754,48,543,0,71,0,35.73942069,16:09:21,computer (files comparison W: vs LL)
2755,48,543,0,71,0,35.73942069,16:09:22,computer (files comparison W: vs LL)
2756,48,543,0,71,0,35.73942069,16:09:23,computer (files comparison W: vs LL)
2757,48,543,0,71,0,35.73942069,16:09:24,computer (files comparison W: vs LL)
2758,48,1074,0,71,0.015625,35.73942069,16:09:25,computer (files comparison W: vs LL)
2759,48,1074,0,71,0,35.73942069,16:09:26,computer (files comparison W: vs LL)
2760,48,1074,0,71,0,35.73942069,16:09:27,computer (files comparison W: vs LL)
2761,48,1074,0,71,0,35.73942069,16:09:28,computer (files comparison W: vs LL)
2762,48,1074,0,71,0,35.73942069,16:09:29,computer (files comparison W: vs LL)
2763,49,734,0,71,0,35.73942069,16:09:30,computer (files comparison W: vs LL)
2764,49,734,0,71,0,35.73942069,16:09:31,computer (files comparison W: vs LL)
2765,48,734,0,71,0,35.73942069,16:09:32,computer (files comparison W: vs LL)
2766,48,435,0,71,0,35.76424803,16:09:33,computer (files comparison W: vs LL)
2767,48,435,0,71,0,35.76424803,16:09:34,computer (files comparison W: vs LL)
2768,48,435,0,71,0,35.76424803,16:09:35,computer (files comparison W: vs LL)
2769,48,475,0,71,0,35.76424803,16:09:36,computer (files comparison W: vs LL)
2770,48,475,0,71,0,35.76424803,16:09:37,computer (files comparison W: vs LL)
2771,48,475,0,71,0,35.73942069,16:09:38,computer (files comparison W: vs LL)
2772,48,475,0,71,0,35.76424803,16:09:39,computer (files comparison W: vs LL)
2773,48,598,0,71,0,35.76424803,16:09:40,computer (files comparison W: vs LL)
2774,49,598,0,71,0.015625,35.76424803,16:09:41,computer (files comparison W: vs LL)
2775,49,598,0,71,0.015625,35.76424803,16:09:42,computer (files comparison W: vs LL)
2776,49,598,0,71,0,35.78908435,16:09:43,computer (files comparison W: vs LL)
2777,49,421,0,71,0.015625,35.76424803,16:09:44,computer (files comparison W: vs LL)
2778,49,421,0,71,0,35.76424803,16:09:45,computer (files comparison W: vs LL)
2779,49,421,0,71,0,35.76424803,16:09:46,computer (files comparison W: vs LL)
2780,49,584,0,71,0,35.76424803,16:09:47,computer (files comparison W: vs LL)
2781,49,584,0,71,0,35.78908435,16:09:48,computer (files comparison W: vs LL)
2782,49,584,0,71,0,35.78908435,16:09:49,computer (files comparison W: vs LL)
2783,49,584,0,71,0,35.78908435,16:09:50,computer (files comparison W: vs LL)
2784,49,775,0,71,0,35.78908435,16:09:51,computer (files comparison W: vs LL)
2785,49,775,0,71,0,35.78908435,16:09:52,computer (files comparison W: vs LL)
2786,49,775,0,71,0,35.78908435,16:09:53,computer (files comparison W: vs LL)
2787,50,775,0,71,0,35.78908435,16:09:54,computer (files comparison W: vs LL)
2788,50,775,0,71,0,35.78908435,16:09:55,computer (files comparison W: vs LL)
2789,50,965,0,71,0,35.78908435,16:09:56,computer (files comparison W: vs LL)
2790,50,965,0,71,0,35.78908435,16:09:57,computer (files comparison W: vs LL)
2791,50,965,0,71,0,35.78908435,16:09:58,computer (files comparison W: vs LL)
2792,50,965,0,71,0.015625,35.78908435,16:09:59,computer (files comparison W: vs LL)
2793,50,965,0,71,0,35.76424803,16:10:00,computer (files comparison W: vs LL)
2794,50,679,0,71,0,35.81392967,16:10:01,computer (files comparison W: vs LL)
2795,50,679,0,71,0,35.81392967,16:10:02,computer (files comparison W: vs LL)
2796,50,679,0,71,0,35.78908435,16:10:03,computer (files comparison W: vs LL)
2797,50,679,0,71,0,35.83878401,16:10:04,computer (files comparison W: vs LL)
2798,50,639,0,71,0,35.81392967,16:10:05,computer (files comparison W: vs LL)
2799,50,639,0,71,0,35.78908435,16:10:06,computer (files comparison W: vs LL)
2800,50,639,0,71,0,35.81392967,16:10:07,computer (files comparison W: vs LL)
2801,50,639,0,71,0,35.83878401,16:10:08,computer (files comparison W: vs LL)
2802,49,639,0,71,0,35.81392967,16:10:09,computer (files comparison W: vs LL)
2803,49,693,0,71,0,35.81392967,16:10:10,computer (files comparison W: vs LL)
2804,49,693,0,71,0,35.81392967,16:10:11,computer (files comparison W: vs LL)
2805,49,693,0,71,0,35.83878401,16:10:12,computer (files comparison W: vs LL)
2806,49,693,0,71,0,35.83878401,16:10:13,computer (files comparison W: vs LL)
2807,49,693,0,71,0,35.83878401,16:10:14,computer (files comparison W: vs LL)
2808,48,679,0,71,0,35.83878401,16:10:15,computer (files comparison W: vs LL)
2809,48,679,0,71,0,35.81392967,16:10:16,computer (files comparison W: vs LL)
2810,48,679,0,71,0,35.83878401,16:10:17,computer (files comparison W: vs LL)
2811,48,679,0,71,0,35.81392967,16:10:18,computer (files comparison W: vs LL)
2812,48,679,0,71,0,35.83878401,16:10:19,computer (files comparison W: vs LL)
2813,48,734,0,71,0,35.83878401,16:10:20,computer (files comparison W: vs LL)
2814,48,734,0,71,0,35.86364738,16:10:21,computer (files comparison W: vs LL)
2815,48,734,0,71,0,35.81392967,16:10:22,computer (files comparison W: vs LL)
2816,48,734,0,71,0,35.86364738,16:10:23,computer (files comparison W: vs LL)
2817,47,611,0,71,0,35.86364738,16:10:24,computer (files comparison W: vs LL)
2818,47,611,0,71,0,35.86364738,16:10:25,computer (files comparison W: vs LL)
2819,47,611,0,71,0,35.86364738,16:10:26,computer (files comparison W: vs LL)
2820,48,611,0,71,0.015625,35.86364738,16:10:27,computer (files comparison W: vs LL)
2821,48,611,0,71,0.015625,35.86364738,16:10:28,computer (files comparison W: vs LL)
2822,48,815,0,71,0,35.86364738,16:10:29,computer (files comparison W: vs LL)
2823,48,815,0,71,0.015625,35.86364738,16:10:30,computer (files comparison W: vs LL)
2824,49,815,0,71,0.015625,35.88851982,16:10:31,computer (files comparison W: vs LL)
2825,49,815,0,71,0.015625,35.88851982,16:10:32,computer (files comparison W: vs LL)
2826,49,707,0,71,0.015625,35.86364738,16:10:33,computer (files comparison W: vs LL)
2827,49,707,0,71,0,35.88851982,16:10:34,computer (files comparison W: vs LL)
2828,49,543,0,71,0,35.88851982,16:10:35,computer (files comparison W: vs LL)
2829,49,543,0,71,0,35.88851982,16:10:36,computer (files comparison W: vs LL)
2830,49,543,0,71,0,35.88851982,16:10:37,computer (files comparison W: vs LL)
2831,50,543,0,71,0,35.86364738,16:10:38,computer (files comparison W: vs LL)
2832,50,543,0,71,0,35.88851982,16:10:39,computer (files comparison W: vs LL)
2833,50,802,0,71,0.015625,35.88851982,16:10:40,computer (files comparison W: vs LL)
2834,50,802,0,71,0,35.88851982,16:10:41,computer (files comparison W: vs LL)
2835,51,802,0,71,0,35.88851982,16:10:42,computer (files comparison W: vs LL)
2836,51,802,0,71,0,35.88851982,16:10:43,computer (files comparison W: vs LL)
2837,52,571,0,71,0,35.91340133,16:10:44,computer (files comparison W: vs LL)
2838,52,571,0,71,0,35.91340133,16:10:45,computer (files comparison W: vs LL)
2839,52,571,0,71,0.015625,35.91340133,16:10:46,computer (files comparison W: vs LL)
2840,51,571,0,71,0.015625,35.91340133,16:10:47,computer (files comparison W: vs LL)
2841,51,775,0,71,0.015625,35.91340133,16:10:48,computer (files comparison W: vs LL)
2842,51,775,0,71,0.015625,35.88851982,16:10:49,computer (files comparison W: vs LL)
2843,52,775,0,71,0,35.91340133,16:10:50,computer (files comparison W: vs LL)
2844,52,775,0,71,0,35.91340133,16:10:51,computer (files comparison W: vs LL)
2845,52,775,0,71,0,35.91340133,16:10:52,computer (files comparison W: vs LL)
2846,53,775,0,71,0,35.91340133,16:10:53,computer (files comparison W: vs LL)
2847,54,775,0,71,0,35.91340133,16:10:54,computer (files comparison W: vs LL)
2848,53,775,0,71,0,35.93829193,16:10:55,computer (files comparison W: vs LL)
2849,53,775,0,71,0,35.93829193,16:10:56,computer (files comparison W: vs LL)
2850,53,775,0,71,0,35.93829193,16:10:57,computer (files comparison W: vs LL)
2851,53,775,0,71,0,35.88851982,16:10:58,computer (files comparison W: vs LL)
2852,53,775,0,71,0,35.93829193,16:10:59,computer (files comparison W: vs LL)
2853,52,775,0,71,0,35.93829193,16:11:00,computer (files comparison W: vs LL)
2854,52,639,0,71,0,35.93829193,16:11:01,computer (files comparison W: vs LL)
2855,51,639,0,71,0,35.93829193,16:11:02,computer (files comparison W: vs LL)
2856,51,639,0,71,0,35.93829193,16:11:03,computer (files comparison W: vs LL)
2857,51,639,0,71,0,35.93829193,16:11:04,computer (files comparison W: vs LL)
2858,51,639,0,71,0,35.93829193,16:11:05,computer (files comparison W: vs LL)
2859,51,761,0,71,0,35.93829193,16:11:06,computer (files comparison W: vs LL)
2860,50,761,0,71,0,35.93829193,16:11:07,computer (files comparison W: vs LL)
2861,50,761,0,71,0,35.96319164,16:11:08,computer (files comparison W: vs LL)
2862,50,761,0,71,0,35.96319164,16:11:09,computer (files comparison W: vs LL)
2863,49,761,0,71,0,35.93829193,16:11:10,computer (files comparison W: vs LL)
2864,48,598,0,71,0.01953125,35.93829193,16:11:11,computer (files comparison W: vs LL)
2865,48,598,0,71,0,35.96319164,16:11:12,computer (files comparison W: vs LL)
2866,47,598,0,71,0.015625,35.98810048,16:11:13,computer (files comparison W: vs LL)
2867,47,897,0,71,0.0234375,35.96319164,16:11:14,computer (files comparison W: vs LL)
2868,47,897,0,71,0.01953125,35.91340133,16:11:15,computer (files comparison W: vs LL)
2869,47,897,0,71,0.01953125,35.96319164,16:11:16,computer (files comparison W: vs LL)
2870,47,761,0,71,0.03125,35.96319164,16:11:17,computer (files comparison W: vs LL)
2871,48,761,0,71,0.01953125,35.96319164,16:11:18,computer (files comparison W: vs LL)
2872,48,761,0,71,0,35.98810048,16:11:19,computer (files comparison W: vs LL)
2873,48,761,0,71,0,35.98810048,16:11:20,computer (files comparison W: vs LL)
2874,48,856,0,71,0,35.98810048,16:11:21,computer (files comparison W: vs LL)
2875,48,856,0,71,0,35.96319164,16:11:22,computer (files comparison W: vs LL)
2876,48,856,0,71,0,35.96319164,16:11:23,computer (files comparison W: vs LL)
2877,48,557,0,71,0,35.98810048,16:11:24,computer (files comparison W: vs LL)
2878,48,557,0,71,0,35.96319164,16:11:25,computer (files comparison W: vs LL)
2879,49,557,0,71,0,36.01301847,16:11:26,computer (files comparison W: vs LL)
2880,49,761,0,71,0,35.98810048,16:11:27,computer (files comparison W: vs LL)
2881,50,761,0,71,0,35.98810048,16:11:28,computer (files comparison W: vs LL)
2882,50,761,0,71,0,35.98810048,16:11:29,computer (files comparison W: vs LL)
2883,50,761,0,71,0,35.98810048,16:11:30,computer (files comparison W: vs LL)
2884,50,557,0,71,0,35.98810048,16:11:31,computer (files comparison W: vs LL)
2885,50,557,0,71,0,35.98810048,16:11:32,computer (files comparison W: vs LL)
2886,50,557,0,71,0,35.98810048,16:11:33,computer (files comparison W: vs LL)
2887,50,584,0,71,0,35.98810048,16:11:34,computer (files comparison W: vs LL)
2888,50,584,0,71,0,35.98810048,16:11:35,computer (files comparison W: vs LL)
2889,50,584,0,71,0,35.98810048,16:11:36,computer (files comparison W: vs LL)
2890,51,584,0,71,0,36.01301847,16:11:37,computer (files comparison W: vs LL)
2891,51,720,0,71,0,36.01301847,16:11:38,computer (files comparison W: vs LL)
2892,51,720,0,71,0,36.01301847,16:11:39,computer (files comparison W: vs LL)
2893,50,720,0,71,0,36.01301847,16:11:40,computer (files comparison W: vs LL)
2894,50,720,0,71,0,36.01301847,16:11:41,computer (files comparison W: vs LL)
2895,50,679,0,71,0,36.01301847,16:11:42,computer (files comparison W: vs LL)
2896,50,679,0,71,0,36.01301847,16:11:43,computer (files comparison W: vs LL)
2897,50,679,0,71,0,35.98810048,16:11:44,computer (files comparison W: vs LL)
2898,49,679,0,71,0,36.01301847,16:11:45,computer (files comparison W: vs LL)
2899,49,693,0,71,0,36.01301847,16:11:46,computer (files comparison W: vs LL)
2900,49,693,0,71,0,36.03794562,16:11:47,computer (files comparison W: vs LL)
2901,48,693,0,71,0,36.01301847,16:11:48,computer (files comparison W: vs LL)
2902,47,693,0,71,0,36.06288196,16:11:49,computer (files comparison W: vs LL)
2903,47,679,0,71,0,36.03794562,16:11:50,computer (files comparison W: vs LL)
2904,47,679,0,71,0,36.01301847,16:11:51,computer (files comparison W: vs LL)
2905,47,679,0,71,0,36.01301847,16:11:52,computer (files comparison W: vs LL)
2906,47,679,0,71,0,36.03794562,16:11:53,computer (files comparison W: vs LL)
2907,47,543,0,71,0,36.03794562,16:11:54,computer (files comparison W: vs LL)
2908,47,543,0,71,0,36.03794562,16:11:55,computer (files comparison W: vs LL)
2909,47,543,0,71,0,36.03794562,16:11:56,computer (files comparison W: vs LL)
2910,47,543,0,71,0,36.03794562,16:11:57,computer (files comparison W: vs LL)
2911,47,707,0,71,0,36.06288196,16:11:58,computer (files comparison W: vs LL)
2912,47,707,0,71,0,36.03794562,16:11:59,computer (files comparison W: vs LL)
2913,47,707,0,71,0.015625,36.03794562,16:12:00,computer (files comparison W: vs LL)
2914,47,707,0,71,0,36.03794562,16:12:01,computer (files comparison W: vs LL)
2915,47,707,0,71,0,36.03794562,16:12:02,computer (files comparison W: vs LL)
2916,47,693,0,71,0,36.03794562,16:12:03,computer (files comparison W: vs LL)
2917,47,693,0,71,0,36.06288196,16:12:04,computer (files comparison W: vs LL)
2918,47,693,0,71,0,36.03794562,16:12:05,computer (files comparison W: vs LL)
2919,47,611,0,71,0,36.06288196,16:12:06,computer (files comparison W: vs LL)
2920,47,611,0,71,0,36.06288196,16:12:07,computer (files comparison W: vs LL)
2921,47,611,0,71,0,36.06288196,16:12:08,computer (files comparison W: vs LL)
2922,47,611,0,71,0,36.06288196,16:12:09,computer (files comparison W: vs LL)
2923,47,611,0,71,0,36.06288196,16:12:10,computer (files comparison W: vs LL)
2924,47,611,0,71,0,36.06288196,16:12:11,computer (files comparison W: vs LL)
2925,47,611,0,71,0,36.06288196,16:12:12,computer (files comparison W: vs LL)
2926,47,475,0,71,0,36.01301847,16:12:13,computer (files comparison W: vs LL)
2927,47,475,0,71,0,36.06288196,16:12:14,computer (files comparison W: vs LL)
2928,47,475,0,71,0.015625,36.08782749,16:12:15,computer (files comparison W: vs LL)
2929,47,475,0,71,0,36.06288196,16:12:16,computer (files comparison W: vs LL)
2930,47,584,0,71,0,36.08782749,16:12:17,computer (files comparison W: vs LL)
2931,47,584,0,71,0.015625,36.08782749,16:12:18,computer (files comparison W: vs LL)
2932,47,584,0,71,0.015625,36.06288196,16:12:19,computer (files comparison W: vs LL)
2933,47,584,0,71,0.015625,36.08782749,16:12:20,computer (files comparison W: vs LL)
2934,47,679,0,71,0.015625,36.08782749,16:12:21,computer (files comparison W: vs LL)
2935,47,679,0,71,0,36.08782749,16:12:22,computer (files comparison W: vs LL)
2936,48,679,0,71,0.015625,36.06288196,16:12:23,computer (files comparison W: vs LL)
2937,48,666,0,71,0.015625,36.06288196,16:12:24,computer (files comparison W: vs LL)
2938,48,666,0,71,0.015625,36.08782749,16:12:25,computer (files comparison W: vs LL)
2939,48,666,0,71,0.015625,36.08782749,16:12:26,computer (files comparison W: vs LL)
2940,48,761,0,71,0,36.03794562,16:12:27,computer (files comparison W: vs LL)
2941,48,761,0,71,0.01953125,36.06288196,16:12:28,computer (files comparison W: vs LL)
2942,48,761,0,71,0.015625,36.08782749,16:12:29,computer (files comparison W: vs LL)
2943,48,734,0,71,0.01953125,36.06288196,16:12:30,computer (files comparison W: vs LL)
2944,48,734,0,71,0,36.08782749,16:12:31,computer (files comparison W: vs LL)
2945,49,734,0,71,0,36.11278225,16:12:32,computer (files comparison W: vs LL)
2946,49,979,0,71,0,36.08782749,16:12:33,computer (files comparison W: vs LL)
2947,49,979,0,71,0.015625,36.11278225,16:12:34,computer (files comparison W: vs LL)
2948,49,979,0,71,0.015625,36.08782749,16:12:35,computer (files comparison W: vs LL)
2949,50,979,0,71,0,36.08782749,16:12:36,computer (files comparison W: vs LL)
2950,50,734,0,71,0,36.11278225,16:12:37,computer (files comparison W: vs LL)
2951,50,734,0,71,0,36.11278225,16:12:38,computer (files comparison W: vs LL)
2952,50,734,0,71,0,36.08782749,16:12:39,computer (files comparison W: vs LL)
2953,51,2556,0,71,0,36.11278225,16:12:40,computer (files comparison W: vs LL)
2954,51,2556,0,71,0,36.11278225,16:12:41,computer (files comparison W: vs LL)
2955,51,2556,0,71,0,36.08782749,16:12:42,computer (files comparison W: vs LL)
2956,51,2556,0,71,0,36.11278225,16:12:43,computer (files comparison W: vs LL)
2957,51,2556,0,71,0,36.08782749,16:12:44,computer (files comparison W: vs LL)
2958,51,2556,0,71,0,36.11278225,16:12:45,computer (files comparison W: vs LL)
2959,51,2556,0,71,0,36.11278225,16:12:46,computer (files comparison W: vs LL)
2960,51,2556,0,71,0,36.11278225,16:12:47,computer (files comparison W: vs LL)
2961,52,2556,0,71,0,36.08782749,16:12:48,computer (files comparison W: vs LL)
2962,52,707,0,71,0,36.11278225,16:12:49,computer (files comparison W: vs LL)
2963,52,707,0,71,0,36.13774625,16:12:50,computer (files comparison W: vs LL)
2964,51,707,0,71,0,36.11278225,16:12:51,computer (files comparison W: vs LL)
2965,51,707,0,71,0,36.13774625,16:12:52,computer (files comparison W: vs LL)
2966,51,707,0,71,0,36.11278225,16:12:53,computer (files comparison W: vs LL)
2967,51,707,0,71,0,36.13774625,16:12:54,computer (files comparison W: vs LL)
2968,51,571,0,71,0,36.11278225,16:12:55,computer (files comparison W: vs LL)
2969,51,571,0,71,0,36.11278225,16:12:56,computer (files comparison W: vs LL)
2970,51,571,0,71,0,36.11278225,16:12:57,computer (files comparison W: vs LL)
2971,51,571,0,71,0.015625,36.11278225,16:12:58,computer (files comparison W: vs LL)
2972,51,571,0,71,0,36.13774625,16:12:59,computer (files comparison W: vs LL)
2973,51,571,0,71,0.015625,36.1627195,16:13:00,computer (files comparison W: vs LL)
2974,50,720,0,71,0,36.13774625,16:13:01,computer (files comparison W: vs LL)
2975,49,720,0,71,0,36.13774625,16:13:02,computer (files comparison W: vs LL)
2976,49,720,0,71,0,36.13774625,16:13:03,computer (files comparison W: vs LL)
2977,49,720,0,71,0,36.13774625,16:13:04,computer (files comparison W: vs LL)
2978,49,720,0,71,0,36.13774625,16:13:05,computer (files comparison W: vs LL)
2979,49,720,0,71,0,36.13774625,16:13:06,computer (files comparison W: vs LL)
2980,49,543,0,71,0,36.13774625,16:13:07,computer (files comparison W: vs LL)
2981,49,543,0,71,0,36.13774625,16:13:08,computer (files comparison W: vs LL)
2982,48,543,0,71,0,36.13774625,16:13:09,computer (files comparison W: vs LL)
2983,48,543,0,71,0,36.13774625,16:13:10,computer (files comparison W: vs LL)
2984,48,503,0,71,0,36.13774625,16:13:11,computer (files comparison W: vs LL)
2985,47,503,0,71,0,36.13774625,16:13:12,computer (files comparison W: vs LL)
2986,47,503,0,71,0,36.13774625,16:13:13,computer (files comparison W: vs LL)
2987,47,503,0,71,0,36.13774625,16:13:14,computer (files comparison W: vs LL)
2988,47,557,0,71,0,36.1627195,16:13:15,computer (files comparison W: vs LL)
2989,47,557,0,71,0,36.1627195,16:13:16,computer (files comparison W: vs LL)
2990,47,557,0,71,0,36.1627195,16:13:17,computer (files comparison W: vs LL)
2991,47,557,0,71,0,36.1627195,16:13:18,computer (files comparison W: vs LL)
2992,47,557,0,71,0,36.1627195,16:13:19,computer (files comparison W: vs LL)
2993,47,679,0,71,0,36.1627195,16:13:20,computer (files comparison W: vs LL)
2994,47,679,0,71,0,36.1627195,16:13:21,computer (files comparison W: vs LL)
2995,47,679,0,71,0,36.1627195,16:13:22,computer (files comparison W: vs LL)
2996,47,679,0,71,0,36.21269384,16:13:23,computer (files comparison W: vs LL)
2997,47,679,0,71,0,36.1627195,16:13:24,computer (files comparison W: vs LL)
2998,46,530,0,71,0,36.1627195,16:13:25,computer (files comparison W: vs LL)
2999,46,530,0,71,0,36.1627195,16:13:26,computer (files comparison W: vs LL)
3000,46,530,0,71,0,36.1627195,16:13:27,computer (files comparison W: vs LL)
3001,46,530,0,71,0,36.1627195,16:13:28,computer (files comparison W: vs LL)
3002,46,639,0,71,0,36.18770202,16:13:29,computer (files comparison W: vs LL)
3003,46,639,0,71,0,36.1627195,16:13:30,computer (files comparison W: vs LL)
3004,46,639,0,71,0,36.18770202,16:13:31,computer (files comparison W: vs LL)
3005,46,639,0,71,0,36.18770202,16:13:32,computer (files comparison W: vs LL)
3006,46,571,0,71,0,36.1627195,16:13:33,computer (files comparison W: vs LL)
3007,46,571,0,71,0,36.18770202,16:13:34,computer (files comparison W: vs LL)
3008,46,571,0,71,0,36.1627195,16:13:35,computer (files comparison W: vs LL)
3009,46,571,0,71,0,36.18770202,16:13:36,computer (files comparison W: vs LL)
3010,46,503,0,71,0,36.1627195,16:13:37,computer (files comparison W: vs LL)
